;Names;FA;FA StdDev;MD;MD StdDev;RD;RD StdDev;AD;AD StdDev;Time
152;Subject_201818;0.740077839051593;0.15634399497517673;0.0007535617364109219;0.0002567165901058495;0.0003617910303010461;0.0003059150699340168;0.0015371031486306733;0.0002196089795801879;27.28
153;Subject_202113;0.7381110137538428;0.15304561036252332;0.0008044206694320232;0.00023719464055534692;0.0003803855606835051;0.0002963953553309755;0.001652490886929059;0.00023368012638087126;29.25
154;Subject_202719;0.664339819601189;0.20659081937860319;0.0008828787839287574;0.0003014080848605919;0.0004940659420836587;0.0003874112892153108;0.001660504467618955;0.00026622028988408344;27.32
155;Subject_202820;0.6791815983064156;0.1793706372569562;0.0008023334806083991;0.00023577575490611714;0.00043209745853917635;0.000292088119141738;0.0015428055247468447;0.00024221597173186373;29.31
156;Subject_203418;0.69338177530463;0.16717695060705104;0.0008350810424597783;0.0002812068007098625;0.0004430486682068821;0.000338796079506641;0.0016191457909655708;0.000258127538557429;27.15
157;Subject_203923;0.6978759323141859;0.16852643062928882;0.0008393126875902972;0.00025051817449267766;0.0004325855783820212;0.0003182157998405774;0.00165276690600685;0.00024293586196456863;26.83
158;Subject_204016;0.7145673098001621;0.19184033659021069;0.0007734308419326114;0.00027348566414187877;0.00038872859906140104;0.0003345520385854768;0.0015428353276750323;0.0002939731720876482;26.14
159;Subject_204218;0.6400259982854856;0.1663542814217528;0.0008382046425036805;0.0002875753209460272;0.0004928718497569151;0.0003381766342117759;0.0015288702279972115;0.00025686337670478127;26.65
160;Subject_204319;0.7350203984085302;0.18264192658059844;0.0008079033243634598;0.0003191704558185902;0.00039428211047860747;0.00037447522017585393;0.0016351457521331643;0.0002940750829844429;27.5
161;Subject_204420;0.6709665377003143;0.17541375472922235;0.0008108723915936404;0.00024906746527096624;0.00044595727830718597;0.00031042470320016564;0.0015407026181665493;0.00023144940325880832;27.5
162;Subject_204521;0.7302464909319427;0.20608049261096442;0.00076414022831438;0.0002663018969466749;0.00037357995083371403;0.0003400876255404554;0.001545260783275712;0.0002346906868438184;27.27
163;Subject_204622;0.6756866342005972;0.18479715409535483;0.0008040103037124113;0.0002665309128968824;0.00043923611552579235;0.00032953293625288474;0.001533558680085649;0.00025148349227131734;27.04
164;Subject_205119;0.6902537795727487;0.1711793849810947;0.0008101466027530694;0.0002727030833330074;0.000432418128572425;0.00033024400884267306;0.0015656035511143586;0.0002483023251763211;27.11
165;Subject_205220;0.7544761968354361;0.17628776821196762;0.000762546250353249;0.0002733073119535812;0.0003488584488196688;0.00033332542566518575;0.0015899218534204092;0.0002648806148060702;27.37
166;Subject_205725;0.6921216607339171;0.20618046049868147;0.0008174280522407938;0.0002904706381943799;0.00043541652997464137;0.0003656348278703293;0.001581451096773098;0.000254575390731708;26.6
167;Subject_205826;0.6494597016775281;0.20609006241556269;0.0008288130533827588;0.0003062569611789984;0.0004840804056417136;0.0003786313603923865;0.0015182783488648494;0.0002356232919587091;26.07
168;Subject_206222;0.6644951335839193;0.1728671058626425;0.0009201128263310423;0.0003502630400471887;0.0005258144266716607;0.0004113122267459746;0.001708709625649805;0.00027695066530433087;26.16
169;Subject_206323;0.6817479124540547;0.16316345149737982;0.0008314311725443361;0.00024233020000185863;0.00044754230330733757;0.0003037506769871547;0.001599208911018333;0.00022619673894205654;26.43
170;Subject_206525;0.6780841382556179;0.17734058430886887;0.0008434198470134605;0.00028258816949329853;0.0004579289086428858;0.0003486414474597691;0.0016144017237546097;0.0002546614180608982;26.41
171;Subject_206727;0.6961168867002321;0.15989786272708392;0.0008683831053501056;0.00025346333860531024;0.0004587730140702421;0.0003119582699601844;0.001687603287909833;0.0001886437370959985;26.29
172;Subject_206828;0.6782922675892787;0.17848254181378675;0.0008267093431829882;0.00017840228269367636;0.0004369574148693746;0.00025786947168739263;0.001606213199810216;0.00021910340012507978;26.39
173;Subject_206929;0.6604486008463369;0.1727911680818541;0.0008233254020031575;0.0002763772408936476;0.00046553041353642003;0.0003385285408521751;0.0015389153789366321;0.00022578287660340442;26.4
174;Subject_207123;0.6328695215376304;0.1653444268647197;0.0008451563671033329;0.00023535915019014744;0.0004954594948328965;0.00029236390981876066;0.0015445501116442056;0.00022081073274952555;26.6
175;Subject_207426;0.6931471879128752;0.16344730920477202;0.000741720710810252;0.00023230639455979816;0.00039360402323980904;0.000287252840283268;0.001437954085951138;0.00021253329810071224;26.33
176;Subject_208024;0.7494460550108698;0.18736657093382578;0.0007890915563132394;0.00033905487931520516;0.00037348129275511084;0.00040412112822844784;0.0016203120834294967;0.0003142316800845941;26.36
177;Subject_208125;0.705001248119784;0.19804971436278962;0.000804282784300027;0.00031153478961047876;0.0004221556170576215;0.00037848559921694545;0.0015685371187848381;0.0002642793269874571;27.3
178;Subject_208226;0.6301055744601403;0.16806728611535854;0.0008449180869046715;0.00030286119130771384;0.0005026082384372514;0.0003517584261777647;0.0015295377838395118;0.00027547064055162605;32.47
179;Subject_208327;0.71665367061825;0.19194040494169665;0.0008100862973949044;0.0003094831999107171;0.00041297622337101825;0.0003811309154915207;0.0016043064454426765;0.00025333697979678716;28.66
180;Subject_208428;0.6216103737498445;0.16627406390197574;0.0008693708270116936;0.0002662285262239642;0.0005248846035386353;0.0003196666481426165;0.0015583432739578098;0.00022734329744342267;28.49
181;Subject_208630;0.6658946609574955;0.16637703366057616;0.0008494945952885657;0.0001848689584898153;0.0004626833204639484;0.0002508887942929291;0.0016231171449378006;0.00021959645940063121;27.43
182;Subject_209127;0.7138538914500564;0.18815909329266575;0.0007536333465934193;0.0002621767513499833;0.00038300289436913557;0.0003274083534442823;0.0014948942510419868;0.0002500883906667625;27.31
183;Subject_209228;0.6945977212838091;0.1675089837470847;0.0007637919226586635;0.00024338935668277473;0.00040158696488501043;0.00029946449877436235;0.00148820183820597;0.000231298186262626;27.85
184;Subject_209329;0.665504962176364;0.1769116291694509;0.0008371842561568769;0.00032216330922802517;0.00047177363559218764;0.00038033268230745206;0.0015680054972862553;0.00027939982166978034;27.5
185;Subject_209834;0.700315993785658;0.16834368983901024;0.0007626034895787876;0.0002536497052832534;0.0003951414390607311;0.0003058104313325524;0.0014975275906149;0.0002648685434029836;27.37
186;Subject_209935;0.69472149094036;0.20329072431580808;0.0008142152767058344;0.0003126710523345512;0.00043783457305148464;0.0003823251948788901;0.0015669766840145341;0.0002540512053291103;28.92
187;Subject_210011;0.7066031586220825;0.16753686582727675;0.0008060008047050874;0.0002597853532957825;0.0004118105415196362;0.0003169506487698022;0.0015943813310759897;0.00024141505249598087;27.65
188;Subject_210112;0.6907022649615521;0.1616152964733262;0.0008208017487649211;0.00025583563150398836;0.0004316024289509638;0.0003100402623390253;0.0015992003883928357;0.0002635259672466448;28.2
189;Subject_210415;0.7312886121265083;0.16690853866988903;0.0007827676574563392;0.0002803335750730048;0.0003825644006976821;0.00033229854455280516;0.0015831741709736533;0.00026486290825544355;26.95
190;Subject_210617;0.7030302798249389;0.17043001720471926;0.0007921791065288105;0.0002154555930288792;0.00040036256541191355;0.00028052571975230935;0.001575812188762604;0.0002658949769879642;27.15
191;Subject_211114;0.6643392130062657;0.17080192105493036;0.0007968150023550335;0.00023190336707179415;0.0004385734427339713;0.00028986313312776566;0.0015132981215971579;0.00023551675860234916;27.35
192;Subject_211215;0.6946076983844034;0.20475317109714627;0.0007884063426244389;0.0002549385773688942;0.00041203801443485987;0.0003290199476634034;0.0015411429990035972;0.0002420314694231875;27.57
193;Subject_211316;0.7074842666081549;0.2066602874679034;0.000806291094618512;0.00029371860939604827;0.00041602624717397926;0.0003713014841739739;0.0015868207895075774;0.00024212938175020057;27.99
194;Subject_211417;0.7077811931087012;0.19686634850160858;0.0007746335419625015;0.0002683817850633209;0.0003960667229820533;0.00033666546840234403;0.001531767179923398;0.0002514152871167654;27.41
195;Subject_211619;0.6271600143134464;0.15676054980735096;0.0008649868619368713;0.00030218774385071387;0.0005177450762711013;0.0003470589719203444;0.0015594704332684115;0.0002600981641893632;27.18
196;Subject_211720;0.7007232729437373;0.21127016037709476;0.0008998369426006629;0.0003280790448951053;0.00047581312463105825;0.00041983900780270453;0.0017478845785398722;0.0002445965574094891;26.39
197;Subject_211821;0.6939689466429866;0.18419994120448757;0.0007711436610354431;0.0002731284492650871;0.00040544908260288954;0.00033167748927628437;0.0015025328179005502;0.00026555822032018055;27.73
198;Subject_212015;0.730801850405119;0.1519754652378369;0.0007754875539676661;0.00022443799781292424;0.0003755304204323187;0.00027903608460660674;0.001575401821038361;0.00021398023605200879;27.77
199;Subject_212116;0.715749108623745;0.18756309392951873;0.0008124617397504946;0.00028774242934004736;0.0004144297833948628;0.00035385434306119676;0.0016085256524617582;0.000239494150598343;26.82
200;Subject_212217;0.6641842669628373;0.16605996057880115;0.0008036905475149608;0.00032915818066388047;0.00045635250506105384;0.00037478228709371267;0.0014983666324227744;0.00029825108144111934;26.25
201;Subject_212318;0.745298604418042;0.17010060138867836;0.0007852484567183815;0.0002645687912864791;0.00037077990054196913;0.00032506709976316475;0.001614185569071206;0.00023308688186654439;26.24
202;Subject_212419;0.6752687751348231;0.16118247550144613;0.0007912240506946298;0.00023959491778618595;0.0004294342388339539;0.00029537777381026466;0.0015148036744159815;0.00023419513633457205;26.98
203;Subject_212823;0.679710668153095;0.16321381121083464;0.0008585937773896199;0.00023836958250230122;0.00046315492048629376;0.00030016824508446045;0.001649471491196272;0.00021647635511479725;28.43
204;Subject_213017;0.6376014600540629;0.14827510186967338;0.0008971987734804461;0.0002970674475774809;0.0005253208337644142;0.0003479671029983458;0.0016409546529125099;0.00025729668335849003;27.11
205;Subject_213421;0.7024244397931121;0.17452693661236449;0.0007962969820656925;0.00024231280073957386;0.0004046103726960091;0.00030723272734220134;0.0015796702008050595;0.0002689811769807528;26.29
206;Subject_213522;0.6383124194758745;0.14849465390000016;0.000856383216672717;0.0002555808743925001;0.000501912883880241;0.0003071755109253594;0.0015653238822576692;0.00021736427945321513;26.34
207;Subject_214019;0.7300016569641937;0.19046784019994914;0.0007945096668038724;0.0003118721675661246;0.00038976066246985036;0.0003783760215234772;0.0016040076754719166;0.00028113545705254936;26.88
208;Subject_214221;0.7067293778997437;0.1895002029992438;0.0007856119927452072;0.00032451258689949596;0.00041494405655963387;0.00038006294926368954;0.0015269478651163536;0.0002715364544553773;26.1
209;Subject_214423;0.6670373015949388;0.1668790900246541;0.0007765127097566425;0.00023559221050496786;0.0004293097708796502;0.00028938503326948056;0.001470918587510627;0.0002442463765728775;26.36
210;Subject_214524;0.6915057119774528;0.17805425686083398;0.0008506415512113651;0.00022141157891172718;0.00044026672778185846;0.00029651067214557443;0.0016713911980703786;0.00023960020293391354;26.32
211;Subject_214625;0.6609071718963765;0.1608142571792355;0.0008290433466189116;0.00023393561559751361;0.0004569376082067913;0.0002862652875360057;0.0015732548234431523;0.00026054172928820983;26.16
212;Subject_214726;0.6538556382060069;0.17767244427507967;0.0008345425898731516;0.0002988483359699825;0.00048155402517414606;0.0003580943722527155;0.0015405197192711628;0.0002514799795375694;26.35
213;Subject_217126;0.6295746789202571;0.17650249001489665;0.000874216262524829;0.00025970066431442446;0.0005160616811991972;0.000316653064480144;0.0015905254251760929;0.00024054501398829438;26.15
214;Subject_217429;0.720844479792875;0.17974984377249795;0.0008114365176908936;0.00029556978133867;0.00040532570894228975;0.00036133210970947205;0.0016236581351881012;0.0002787543039253148;26.41
215;Subject_220721;0.6978905000486585;0.1700085039340146;0.0007822612254915306;0.000245134400146733;0.00040763781246893054;0.00030144842774254316;0.0015315080515367308;0.00024781006102056306;26.36
216;Subject_221319;0.7154640493280592;0.15482382761347654;0.0007220300765893768;0.0002094072594084168;0.00036369307469693516;0.0002536247509529953;0.0014387040803742598;0.00021420255393566053;26.62
217;Subject_223929;0.6471921088868527;0.16636276379442783;0.0007911519257517795;0.00022370439367123154;0.0004543675005103686;0.00027502740837800606;0.0014647207762346012;0.00021916541985688557;26.47
218;Subject_224022;0.6959126222526204;0.20766262616979722;0.0008298408793348599;0.00029412034666629526;0.00043153030448473876;0.0003660026189533283;0.0016264620290351022;0.0002953820812602451;26.38
219;Subject_227432;0.6497905749311069;0.1730345939626895;0.0007817823430211375;0.00023036884035552974;0.00044498059242623273;0.00028002190220887736;0.001455385844210947;0.00024427301470269456;26.25
220;Subject_227533;0.6550752481681161;0.16368307478316127;0.0008654047018613406;0.000198848391095509;0.0004807255870190636;0.00026783433557472377;0.0016347629315458943;0.00021553545236776292;28.93
221;Subject_228434;0.6864496875862689;0.21469171505541018;0.0007689193129626996;0.00031369785637123644;0.00042220710241878116;0.00037859496603771337;0.0014623437340505366;0.00027242238421397203;27.59
222;Subject_231928;0.7181035879110426;0.18996560187795436;0.0007460529993222217;0.00022849715175735042;0.00036589163349882677;0.00029771474179719624;0.0015063757309690118;0.0002610414108729184;27.53
223;Subject_233326;0.755858374456418;0.18261868255736802;0.0007705342712719836;0.0002866964684053899;0.00035692275931465035;0.0003531452410545661;0.0015977572951866499;0.00023391223725312634;26.79
224;Subject_236130;0.6901656411790483;0.17940053240848722;0.0008516452546366575;0.00029777257278451136;0.00045232532561920933;0.0003589676256702795;0.0016502851126715542;0.0002775313605793912;29.03
225;Subject_237334;0.7284114632185791;0.17472057044317188;0.0008021487676377832;0.0002982180334441602;0.0003942974859572131;0.0003547269043335572;0.0016178513309989232;0.0002887314264831423;26.64
226;Subject_238033;0.6919635131551655;0.16774392038577549;0.0007245970548930623;0.00023230760620346545;0.00038880703004427254;0.00027667419451263845;0.0013961771045906415;0.00018978938349063649;27.49
227;Subject_239944;0.6657143723653002;0.17767921044976712;0.0008217529296298733;0.00030172424130620436;0.0004604418271615669;0.00035866179997077216;0.0015443751345664855;0.0002738283208558827;26.66
228;Subject_245333;0.6770847153625076;0.19617373343307773;0.0008164395991315474;0.00030599868261546077;0.0004511371293955336;0.0003758342000827634;0.001547044538603575;0.00025159568000122635;26.67
229;Subject_246133;0.6643539636644757;0.1598902765715314;0.0007778668730798483;0.00022739156483179228;0.0004294255652331187;0.00027746074282431024;0.0014747494887733072;0.00023981104380374943;26.7
230;Subject_248238;0.6908419903116848;0.18169376039882298;0.0008238158024768995;0.0002880666382548149;0.00044172132489025105;0.0003508057475337997;0.0015880047576501966;0.00025699664186592267;26.82
231;Subject_248339;0.6348947584863069;0.18304765466161696;0.000838906958645965;0.0002926314735234997;0.0004932677366598258;0.00035766697830068485;0.001530185402618243;0.00026796523579361104;26.29
232;Subject_249947;0.6844303736259878;0.1904365907725199;0.0008049224393964509;0.00031096848132;0.00044010902150294065;0.0003789446585311931;0.0015345492751834713;0.0002546358474831766;26.97
233;Subject_250427;0.7495019525483624;0.19680226270836879;0.0007845767054433772;0.00025783958287024854;0.0003597752873026988;0.00032797032276815147;0.001634179541724734;0.00026002376947652277;27.23
234;Subject_250932;0.7477376709150727;0.19097195606185866;0.0007587300725880187;0.0003024704536251674;0.00035631081163805937;0.0003661294927646975;0.0015635685944879378;0.0002761489259309359;27.07
235;Subject_251833;0.6974511545154239;0.17900029025350814;0.0008129441322788397;0.00025688504973794894;0.00041872539376120496;0.0003182081758830394;0.0016013816093141092;0.00028351623878841893;26.18
236;Subject_255639;0.6916472524787984;0.18118444543656415;0.000849763865428101;0.0002604841662345416;0.0004532647399146596;0.0003289391573352173;0.0016427621164549838;0.0002007807248629294;26.6
237;Subject_255740;0.6897073185875958;0.15192448909311565;0.0008196526428214618;0.0002758175777606299;0.00044156549770009895;0.0003228812285185361;0.0015758269330641876;0.00023627438526582767;29.27
238;Subject_256540;0.7158332074959958;0.20371674963058226;0.0007623815327048671;0.0003223714180950511;0.0003903712337383756;0.00039040321066521856;0.0015064021306378501;0.00027995811486874794;28.27
239;Subject_257542;0.7281104811815714;0.17206011549407055;0.0007933457721134256;0.00031337837612766824;0.00039873646201071843;0.00037515547913544005;0.0015825643923188396;0.00024702083691260603;29.28
240;Subject_257845;0.688293584682294;0.2039787319035048;0.0008237795641225981;0.00033888520532494035;0.00045324313132890515;0.000404440023733424;0.001564852429709984;0.0002737262728360941;33.44
241;Subject_257946;0.6961392072922553;0.1741123253055115;0.0008459517760538738;0.0002604284234745712;0.00043995368493109934;0.00032669651341954084;0.0016579479582994232;0.0002578738963073216;30.43
242;Subject_263436;0.7133324622552775;0.15857877729796901;0.0007822229531175734;0.0002686036353032304;0.00039636360761782454;0.0003207507449008912;0.0015539416441170712;0.0002471441533179191;29.65
243;Subject_268749;0.6749323493515009;0.15997095042165219;0.000894744001878103;0.0003033161814943011;0.0004926371883147522;0.00036129148128297476;0.0016989576290048045;0.0002715277543763987;30.93
244;Subject_268850;0.7360377927855227;0.17705653822308956;0.0007684534494086331;0.00021143056499718405;0.0003578477583549039;0.00028341669325083064;0.0015896648315160914;0.00023523728624437207;28.58
245;Subject_270332;0.6684599463286841;0.19463425967274015;0.0008150517425368045;0.0002946418637342808;0.00046016878326243023;0.00036475071143398676;0.0015248176610855534;0.00022834621551260062;27.93
246;Subject_274542;0.7129612790998239;0.18274744289347553;0.0008043289234465054;0.00022409932070786083;0.00040330694936031516;0.0002946559954293363;0.001606372871618886;0.00020931709143970793;31.71
247;Subject_275645;0.7252194629629318;0.18350422700845762;0.0008207493252440014;0.0002772172963046312;0.00040208181018990533;0.000346769265940442;0.0016580843553521934;0.000264133085914681;26.37
248;Subject_280739;0.6808195065580097;0.1924367147666276;0.0008044116545679633;0.00030436399029173353;0.00043928628627015704;0.0003715418155616677;0.001534662391163576;0.00025074059212702986;26.48
249;Subject_280941;0.6600892308928289;0.1579950920649486;0.0008060668639105566;0.00022139834219581756;0.0004512847917740654;0.0002737446704390039;0.0015156310081835388;0.000199447899412821;29.28
250;Subject_281135;0.6782267331295163;0.15611709037274477;0.0008891801518828093;0.0002534711641393837;0.00048400958234690934;0.0003081778473930768;0.0016995212909546092;0.00021640546870044374;30.64
251;Subject_283543;0.6581032718876695;0.17538694463079424;0.00088508853544627;0.00029980236163353323;0.0005041721203550929;0.0003529982287724831;0.0016469213656286241;0.0002734419472581733;28.51
252;Subject_284646;0.7339629999795755;0.1858367765242667;0.0007423698127870525;0.0002419970413358258;0.000363357921549029;0.00030818141326284786;0.0015003935952631;0.00019002131018409514;29.56
253;Subject_285345;0.7231312966756853;0.18566696917279113;0.0007961970620245905;0.0002516449520780332;0.0003947058778243715;0.0003243179479205532;0.0015991794304250288;0.00020483232616089095;30.64
254;Subject_285446;0.6936026444762927;0.1632198899479743;0.0007779893584851366;0.00021921023805457;0.0004082902392967289;0.00027742099978580765;0.001517387596861952;0.00020688828107224186;30.02
255;Subject_286347;0.6758659004080303;0.18666166045441399;0.000868224646229367;0.0002847783098676932;0.00047517388045432166;0.0003453626250686446;0.0016543261777794576;0.00027435199575345673;32.72
256;Subject_286650;0.685705565975706;0.1823956518802673;0.0008102585311185499;0.00024504026167115135;0.00043445832037777984;0.00031621204486285384;0.0015618589526000897;0.00020995604593172906;31.01
257;Subject_287248;0.7070719282643937;0.17289735218352928;0.0007684221930399674;0.00021823102401124828;0.0003861902792220617;0.00028023253828338065;0.0015328860206757788;0.00024418427061272607;30.59
258;Subject_289555;0.6826077716777554;0.19535805097690453;0.0007589871441589183;0.0002529289952235147;0.00040998747897905363;0.00032398757566572356;0.0014569864745186479;0.0002087862326994347;29.72
259;Subject_290136;0.7138976175036299;0.1952462939577966;0.0008447101157209322;0.00032063807584023924;0.00043361905363052;0.0003891764195963658;0.0016668922399017568;0.0002894367259256846;30.67
260;Subject_293748;0.6887094828597211;0.19535809563918569;0.0008195450406185933;0.0003348992254092577;0.0004495823263669052;0.0003956358370270783;0.00155947046912197;0.0002708280341821344;31.14
261;Subject_295146;0.6366798834068094;0.16201384717715225;0.0008444494160018532;0.00027342649185823243;0.0004988984079967016;0.00032888359083588963;0.001535551432012157;0.0002277933098451377;31.48
262;Subject_297655;0.6693814268649508;0.17532121562295133;0.0007750989479125477;0.00026387840117927263;0.00043322860172673346;0.00031948478979831657;0.001458839640284176;0.0002270512283453635;31.05
263;Subject_298051;0.6860373757317886;0.18510471111401006;0.0008288451408421457;0.0003271708728512655;0.00044944937299448674;0.00039665278752365387;0.0015876366765374635;0.0002668375760211469;29.55
264;Subject_298455;0.6988806593678047;0.20257626076270266;0.0007570707121353878;0.0003240073638801896;0.0004076648747768165;0.00038661890065840954;0.0014558823868525302;0.0002682549552378859;30.16
265;Subject_299154;0.6596031525370573;0.15806407668059405;0.0008339688554982997;0.00018080444797723727;0.0004598398366864343;0.00023412807990703542;0.0015822268931220311;0.00021667089164643618;29.81
266;Subject_299760;0.6738452962934552;0.22037177855761372;0.000833763224849917;0.0003577371681105381;0.00047806235207486483;0.00042719793104076194;0.0015451649704000213;0.00027511570258834523;30.36
267;Subject_300618;0.701500606234756;0.1928827006537383;0.0007487188532841963;0.0002590398192400041;0.0003862263417032;0.00032354259225942386;0.0014737038764461893;0.00024374980323813906;28.78
268;Subject_300719;0.6508479341106044;0.17147848354343817;0.0008737524198549103;0.00026391682923428334;0.0005004203091916065;0.0003243255276677881;0.001620416641181518;0.00022786278970829798;30.97
269;Subject_303119;0.7125691776836949;0.16176736506051462;0.000732611155532192;0.00024372543047514194;0.00037563307877007835;0.0002969981768398157;0.0014465673090564193;0.00021353860773784962;30.81
270;Subject_303624;0.6406513059622293;0.16638214573289747;0.0008251633166867471;0.00023093623684560742;0.00047786389595552546;0.00028851583358611657;0.0015197621581491904;0.00020847684441063755;31.9
271;Subject_304020;0.6847368450164628;0.1624042745977418;0.0007514956366908807;0.00016988877492931894;0.00039421822799554556;0.00022916129905167678;0.0014660504540815508;0.00020428523399003862;32.42
272;Subject_304727;0.6805093530502275;0.17251009265716977;0.0007726248810442269;0.00022006090909322708;0.0004114060004640981;0.00027903175970029004;0.001495062642204485;0.00023798840614141297;29.98
273;Subject_305830;0.7300779158095428;0.20718331181386906;0.0008393097802712853;0.0003473307278695386;0.000417670342927986;0.000431420908565411;0.001682588654957884;0.00027635001639568903;31.78
274;Subject_307127;0.6985806437571012;0.17557849671614967;0.0007717690865948026;0.000254818846357262;0.0003996711445904693;0.0003096010497095308;0.0015159649706034692;0.00027505964613157963;31.88
275;Subject_308129;0.6859019534493983;0.17263715716326633;0.0008677898365303222;0.00024317344891117254;0.0004625739574710525;0.0003133041652912908;0.0016782215946488622;0.0002259645317503528;30.15
276;Subject_308331;0.7037964822240428;0.16408199067616788;0.000809331443221158;0.00028360372525713983;0.0004228837139986308;0.000334204217341368;0.001582226901666212;0.0002533361582970567;30.03
277;Subject_309636;0.7258571559565872;0.1777294951839059;0.0007886367787969903;0.00029034713004918484;0.00039085306376267123;0.00036080737366465807;0.0015842042088656284;0.0002358586247030787;32.58
278;Subject_310621;0.7043236172015271;0.17635422769898615;0.0007574725105488837;0.0002325439278972975;0.000387288369099746;0.0002976080750693451;0.0014978407934471587;0.00023190159323501668;35.24
279;Subject_311320;0.6523572343460445;0.14567234949658636;0.0008516374687304289;0.00026476383867051276;0.000488653348205735;0.0003109157775789994;0.0015776057097798165;0.0002398164399461842;35.53
280;Subject_314225;0.6760078377150731;0.17319087416930204;0.0007880123210385144;0.00021672488015613817;0.00042479896524466956;0.00027599212589107596;0.0015144390326262038;0.0002472013883686813;34.14
281;Subject_316633;0.6705975422589386;0.17764575732740623;0.0008410751158111025;0.00029140454041650277;0.0004622972063478307;0.00034948978289899165;0.0015986309347376462;0.00027442427919707746;35.17
282;Subject_316835;0.6884625333282329;0.15927876372816965;0.0008011488689422565;0.0002245536479044518;0.00042362344691372964;0.0002836105095907876;0.0015561997129993103;0.00020148595952701148;34.81
283;Subject_317332;0.7115816009485249;0.20791984106816996;0.0007576357036211718;0.0002916664348818456;0.00038923169543633236;0.000364174962656477;0.0014944437199908508;0.0002574548328472555;33.69
284;Subject_318637;0.6642090884094846;0.16753336175748265;0.0007681238411472299;0.00022504748041915728;0.0004255925112775827;0.0002730447914927492;0.001453186500886524;0.000244245602807302;33.61
285;Subject_320826;0.7460903398981525;0.15768489253682613;0.0007989610540044574;0.0002428685463927569;0.0003692937544498455;0.0003013861627851335;0.0016582956531136814;0.00025875800175191496;28.95
286;Subject_321323;0.7485151587843536;0.19477278701577494;0.0008063879847037456;0.0003006205542645739;0.00037619241730344665;0.0003783091885135815;0.001666779119504343;0.00025353069948260185;28.68
287;Subject_322224;0.6601951527789353;0.17764330194078945;0.0008065281956097059;0.0002793715817504628;0.00045995457115103407;0.0003373454772073788;0.0014996754445270493;0.00022887448336923047;29.87
288;Subject_325129;0.6394098675732108;0.16303359486892002;0.0008675201869162678;0.00024630250854187804;0.0005011277584924757;0.00030377164093618595;0.0016003050437638526;0.00023536417673983667;33.59
289;Subject_329440;0.7208758802626093;0.2081318286283147;0.0007935146473970867;0.0002765616901195193;0.0003913026265346138;0.000357816147949574;0.0015979386891220326;0.0002546270069129519;32.22
290;Subject_329844;0.7063550848071615;0.21893652659392152;0.0008616105086701826;0.0004160470977314629;0.0004678312910263225;0.0004894984913472718;0.0016491689439579026;0.00031892397400797175;32.96
291;Subject_330324;0.7227148824296233;0.17712097857849451;0.000804718100612187;0.0002952944816398512;0.0004003673960335933;0.00035830184643906424;0.0016134195097693748;0.00026493748606406104;29.75
292;Subject_333330;0.6776118630587408;0.17667383405409268;0.0008502842026183936;0.0003090674357226271;0.00046713419302020514;0.00037945893594477063;0.0016165842218147709;0.0002468258381949947;29.48
293;Subject_334635;0.7384870152832254;0.19948108110740295;0.0007857551159502253;0.00029382868670716584;0.0003740264971853415;0.00037183042882855727;0.0016092123534799925;0.00027129012797724744;28.54
294;Subject_336841;0.676428517561952;0.18871435760938365;0.0008169457326570086;0.00023681211740772095;0.0004439779280558582;0.0003070101177256524;0.00156288134185931;0.00021765802084901703;32.73
295;Subject_339847;0.7164356480852725;0.16618131076889806;0.0007840993574513979;0.0002732626990163311;0.00039495019983792483;0.00033090436890585023;0.0015623976726783439;0.0002612701798714351;35.22
296;Subject_341834;0.6923653513724094;0.14586043908290802;0.0007625694388974506;0.0001744681290385658;0.00039504651898903125;0.00022472919146295967;0.0014976152787142892;0.0001971739602545809;37.17
297;Subject_342129;0.6397889753824865;0.1721206206165013;0.0007727099088944673;0.00029217216219168044;0.00045664734870994045;0.0003381867166573907;0.001404835029263521;0.0002684243930017915;34.63
298;Subject_346137;0.7198469195212922;0.19667422077306063;0.0007811818535803884;0.0002515468752513642;0.0003927171803769824;0.0003234021071545958;0.0015581111999872002;0.00021697202412749984;35.67
299;Subject_346945;0.6643261821412251;0.2485781439975406;0.0009318501414410218;0.0004633740604747624;0.0005415336384366528;0.0005466679028750559;0.0017124831474497595;0.00040511796959151914;31.64
300;Subject_348545;0.6940063624154229;0.18355894208228285;0.0008575658156284287;0.0003223026553493065;0.0004646973760827677;0.00038706721092682586;0.0016433026947197504;0.00024947465747701187;34.74
301;Subject_349244;0.6707691332474733;0.20789239816068797;0.0008534641268884167;0.0003900073685782086;0.0004874986029433239;0.00045302432616482475;0.0015853951747786018;0.0003304701322574016;28.1
302;Subject_350330;0.6320688250139168;0.21072846907991202;0.0009264504805262228;0.000384069164324241;0.0005571344384707541;0.0004586930485330783;0.0016650825646371604;0.00032564573682066335;30.74
303;Subject_351938;0.6974252035715502;0.1841973110533803;0.0008730994537264431;0.000263186366537678;0.00045512759947718414;0.0003339556654426462;0.0017090431622249617;0.00023967393024875363;29.83
304;Subject_352132;0.6786337564773409;0.16636530042503414;0.000767571068130428;0.00028545798003671213;0.0004207926714654332;0.0003346099995021853;0.001461127861460418;0.0002739359642167977;30.18
305;Subject_352738;0.7803484579320297;0.16789591209737828;0.0007466349531530408;0.0002365239247283599;0.0003084251099426179;0.0002976253140824187;0.0016230546395738863;0.00028767873006104166;29.9
